id,Title,Batch,Transcript,Allocation,Content,biografy,vimeo_promo_id,vimeo_description,Service Types,Project Types,Tags,related_videos,Priority Words
2036.0,Alan Davies,-1,0,Train/Eval,,"Alan's son was good enough to let me know about his father's passing.  ""My father passed away in December and I’m very grateful for the video you did on his life. It was done very well a few years ago by you and led to a closer investigation of his wartime exploits by me that I will be forever grateful for"".",83763198.0,Captain Alan Davies was a tough man to interview and I wasn’t going to argue with him. He served with No.1 Commando in North Africa and No.5 Commando in Burma and saw a lot of action in both regions. Alan passed away in December 2020.,Army,The Veterans' video archive,Battles>Battle of Hill 170|Role>Officer|Places>North Africa|Role>Lieutenant|Vehicles>LCA (Landing Craft Assault)|Vehicles>Landing Craft|Battles>Invasion of North Africa (Operation Torch)|Miscellaneous>Naval Convoy|Battles>Campaign - Burma|Battles>Campaign - North Africa|Places>Hong Kong|Role>Commando|Miscellaneous>Incident - Combat|Places>Algeria - Sidi Ferruch|Miscellaneous>Training - Commando Selection|Miscellaneous>Incident|Places>The Far East|Places>Burma - Myebon Peninsula|Places>Burma - Kangaw|Places>Burma - Hill 170|Regiment / Squadron>KSLI (Kings Shropshire Light Infantry)|Places>Burma - Arakan Coast|Places>Burma - Akyab Island|Places>Burma|Miscellaneous>Training|Regiment / Squadron>South Staffordshire Regiment|Miscellaneous>VJ Day|Places>Tunisia - Tabarka|Places>Scotland - Achnacarry|Places>Tunisia|War/Conflict>WWII|Places>Algeria - Algiers|Regiment / Squadron>1 Commando|Regiment / Squadron>5 Commando|Places>Algeria|Places>Tunisia - Sedjenane|Service Type>Army,"a:6:{i:0;s:4:""2039"";i:1;s:4:""2040"";i:2;s:4:""2041"";i:3;s:4:""2042"";i:4;s:4:""2043"";i:5;s:4:""2044"";}","['Battle of Hill 170', 'Officer', 'North Africa', 'Lieutenant', 'LCA (Landing Craft Assault)', 'Landing Craft', 'Invasion of North Africa (Operation Torch)', 'Naval Convoy', 'Campaign', 'Burma', 'Campaign', 'North Africa', 'Hong Kong', 'Commando', 'Incident', 'Combat', 'Algeria', 'Sidi Ferruch', 'Training', 'Commando Selection', 'Incident', 'The Far East', 'Burma', 'Myebon Peninsula', 'Burma', 'Kangaw', 'Burma', 'Hill 170', 'KSLI (Kings Shropshire Light Infantry)', 'Burma', 'Arakan Coast', 'Burma', 'Akyab Island', 'Burma', 'Training', 'South Staffordshire Regiment', 'VJ Day', 'Tunisia', 'Tabarka', 'Scotland', 'Achnacarry', 'Tunisia', 'WWII', 'Algeria', 'Algiers', '1 Commando', '5 Commando', 'Algeria', 'Tunisia', 'Sedjenane', 'Army', '(Landing Craft Assault)', '(Kings Shropshire Light Infantry)', 'Day', 'Alan', 'Davies']"
6703.0,Alan Guy,-1,0,Train/Eval,,Alan Guy served with the Royal Army Medical Corps and his responsibility was to look after the general health of the soldiers...,435850067.0,"Alan Guy enlisted in the British Army in 1950, where he served as a Staff Sergeant in the Royal Army Medical Corps. At the end of the war, he was left to clean up the mess...",Army,The Veterans' video archive|Korea,Battles>Invasion of Suez|Role>Staff Sergeant|Miscellaneous>The Forgotten War|Regiment / Squadron>The Royal Army Medical Corp|Battles>The Suez Campaign|Service Type>Army|Miscellaneous>Cease Fire|Places>Korea|People>Korean Commonwealth|War/Conflict>Korean War|Miscellaneous>Life - Pre Service|Service Type>National Service,"a:9:{i:0;s:4:""6705"";i:1;s:4:""6706"";i:2;s:4:""6707"";i:3;s:4:""6708"";i:4;s:4:""6709"";i:5;s:4:""6710"";i:6;s:4:""6711"";i:7;s:4:""6712"";i:8;s:4:""6713"";}","['Invasion of Suez', 'Staff Sergeant', 'The Forgotten War', 'The Royal Army Medical Corp', 'The Suez Campaign', 'Army', 'Cease Fire', 'Korea', 'Korean Commonwealth', 'Korean War', 'Life', 'Pre Service', 'National Service', 'Alan', 'Guy']"
1881.0,Alan Hewett,-1,0,Train/Eval,,Alan Hewett was an Aircraft engineer based at RAF Luffenham. Servicing many of the planes used on the Berlin Airlift it was a hub of activity...,75410499.0,Alan provides detail of the set up at RAF Luffenham during the Berlin Airlift.,RAF,The Veterans' video archive|The Berlin Airlift,Role>Electrical Fitter / Engineer|Vehicles>Dakota|Vehicles>De Havilland - Comet|Miscellaneous>Description - Camp / Accom|Miscellaneous>Description - Job Role|Miscellaneous>Equipment - Flight simulator|Vehicles>Folland Gnat|Munitions>Atomic Bomb|Role>Ground Crew|Places>Iraq|Places>Iraq - Habbaniya|Miscellaneous>Life - Personal|War/Conflict>The Cold War|Vehicles>V - Bomber|Role>Instructor|Service Type>Airforce|Role>Aircraftman 1st Class|Battles>Operation - Plainfare (Berlin Airlift)|Places>RAF Benson|Places>RAF Crawley|Places>RAF Little Rissington|Places>RAF Melksham|Places>RAF North Luffenham|Places>RAF Valley|Miscellaneous>Servicing - Inspection|Miscellaneous>Servicing - Repair|Miscellaneous>Servicing - Maintenance|Miscellaneous>Social Life|Miscellaneous>Social Life - Entertainment|Places>The Middle East|Miscellaneous>The Red Arrows|Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Miscellaneous>Training - Trade|Places>United Kingdom|Places>Wales,"a:6:{i:0;s:4:""1885"";i:1;s:4:""1886"";i:2;s:4:""1887"";i:3;s:4:""1888"";i:4;s:4:""1889"";i:5;s:4:""1890"";}","['Electrical Fitter / Engineer', 'Dakota', 'De Havilland', 'Comet', 'Description', 'Camp / Accom', 'Description', 'Job Role', 'Equipment', 'Flight simulator', 'Folland Gnat', 'Atomic Bomb', 'Ground Crew', 'Iraq', 'Iraq', 'Habbaniya', 'Life', 'Personal', 'The Cold War', 'V', 'Bomber', 'Instructor', 'Airforce', 'Aircraftman 1st Class', 'Operation', 'Plainfare (Berlin Airlift)', 'RAF Benson', 'RAF Crawley', 'RAF Little Rissington', 'RAF Melksham', 'RAF North Luffenham', 'RAF Valley', 'Servicing', 'Inspection', 'Servicing', 'Repair', 'Servicing', 'Maintenance', 'Social Life', 'Social Life', 'Entertainment', 'The Middle East', 'The Red Arrows', 'Training', 'Training', 'Basic / Initial', 'Training', 'Trade', 'United Kingdom', 'Wales', 'Benson', 'Crawley', 'Little Rissington', 'Melksham', 'North Luffenham', 'Valley', 'Alan', 'Hewett']"
6468.0,Alan Hone,-1,0,Train/Eval,,,,,Army,Korea|The Veterans' video archive,,,"['Alan', 'Hone']"
1201.0,Alan Johnson,-1,0,Train/Eval,,Alan Johnson was a wonderful man who supported Legasee for several years until his passing. He had me in stitches when he told me about his CO's sleeping arrangements.,75485953.0,Alan Johnson worked alongside the Russians in the Airlift Air Centre in the heart of Berlin. As a young conscript he confessed to being quite naive. In this amusing interview he shares some very candid memories of his time in Berlin!,RAF,The Veterans' video archive|The Berlin Airlift,Battles>Operation - Plainfare (Berlin Airlift)|Places>RAF Abingdon|Miscellaneous>Social Life - Entertainment|War/Conflict>WWII|Service Type>Airforce|Vehicles>Avro York|Miscellaneous>Description - Job Role|Places>Germany|Places>Germany - Berlin|Places>Germany - RAF Gatow|People>Interaction with - Americans|People>Interaction with - Russians|Miscellaneous>Life - Pre Service|Service Type>National Service|War/Conflict>The Cold War,"a:7:{i:0;s:4:""1205"";i:1;s:4:""1206"";i:2;s:4:""1207"";i:3;s:4:""1208"";i:4;s:4:""1209"";i:5;s:4:""1210"";i:6;s:4:""1211"";}","['Operation', 'Plainfare (Berlin Airlift)', 'RAF Abingdon', 'Social Life', 'Entertainment', 'WWII', 'Airforce', 'Avro York', 'Description', 'Job Role', 'Germany', 'Germany', 'Berlin', 'Germany', 'RAF Gatow', 'Interaction with', 'Americans', 'Interaction with', 'Russians', 'Life', 'Pre Service', 'National Service', 'The Cold War', 'Abingdon', 'Gatow', 'Alan', 'Johnson']"
6345.0,Alan Johnson.,-1,0,Train/Eval,,"Alan Johnson provides Legasee with an in-depth and often times, entertaining interview about his time in the Royal Navy.",210756076.0,"Alan Johnson provides Legasee with an in-depth and often times, entertaining interview about his time in the Royal Navy.",Navy,The Veterans' video archive|Keeping Britain Afloat,War/Conflict>WWII|Battles>Ship - Russian / Arctic Convoys|Battles>Operation - Neptune / Overlord (D-Day)|Role>Portsmouth Rating|Role>Able Seaman|Vehicles>HMS Onyx|Service Type>Royal Navy,"a:7:{i:0;s:4:""6348"";i:1;s:4:""6349"";i:2;s:4:""6350"";i:3;s:4:""6351"";i:4;s:4:""6352"";i:5;s:4:""6353"";i:6;s:4:""6354"";}","['WWII', 'Ship', 'Russian / Arctic Convoys', 'Operation', 'Neptune / Overlord (D-Day)', 'Portsmouth Rating', 'Able Seaman', 'HMS Onyx', 'Royal Navy', 'Onyx', 'Alan', 'Johnson.']"
4850.0,Alan King,-1,0,Train/Eval,,Alan King served with the East Riding Yeomanry as a Radio Operator. He recalls scenes of chaos.,130194306.0,"Radio Operator East Riding Yeomanry in Sherman tanks, landed  Luc Sur Mer from LCT 304 at 0700hrs. Mentions Hill 112 &amp; Goodwood. Crew Comd Cpl Wilks killed.",Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Regiment / Squadron>The East Riding Yeomanry|Role>Trooper|War/Conflict>WWII|Service Type>Army|Battles>Battle of Goodwood|Miscellaneous>Incident|Places>Normandy|Places>Normandy - Luc ser Mer,"a:1:{i:0;s:4:""4853"";}","['Operation', 'Neptune / Overlord (D-Day)', 'The East Riding Yeomanry', 'Trooper', 'WWII', 'Army', 'Battle of Goodwood', 'Incident', 'Normandy', 'Normandy', 'Luc ser Mer', 'Alan', 'King']"
631.0,Alan Tizzard,-1,0,Train/Eval,,"As a boy, Alan was mad about motor cars. Little could he imagine that at 18 he would be commanding a 32,000 horsepower tank on the Russian border.",46034289.0,,Army,The Veterans' video archive,Places>POW Camp - Belsen|Regiment / Squadron>Royal Armoured Corps|Regiment / Squadron>Royal Hussars|Role>Tank Commander|Regiment / Squadron>Territorial Army|Battles>The Blitz|Regiment / Squadron>Westminster Dragoons|War/Conflict>WWII|Regiment / Squadron>10th Royal Hussars|Regiment / Squadron>14th/20th King's Hussars|Regiment / Squadron>19th Royal Hussars|Service Type>Army|Regiment / Squadron>Army Cadet Force|Miscellaneous>Black Saturday|Places>England - Catterick Garrison|Regiment / Squadron>Forces - BAOR (British Army of the Rhine)|Places>Germany|People>Interaction with - Russians|Vehicles>JS2 Tank|Places>Mona Dam|Regiment / Squadron>Queens Own Royal West Kent Regiment|Vehicles>T34 Tank|Vehicles>Tank|Vehicles>Tank - Comet|Vehicles>Tank - Cromwell|Vehicles>Tank - JS1|War/Conflict>The Cold War,"a:5:{i:0;s:3:""634"";i:1;s:3:""635"";i:2;s:3:""636"";i:3;s:3:""637"";i:4;s:3:""638"";}","['POW Camp', 'Belsen', 'Royal Armoured Corps', 'Royal Hussars', 'Tank Commander', 'Territorial Army', 'The Blitz', 'Westminster Dragoons', 'WWII', '10th Royal Hussars', ""14th/20th King's Hussars"", '19th Royal Hussars', 'Army', 'Army Cadet Force', 'Black Saturday', 'England', 'Catterick Garrison', 'Forces', 'BAOR (British Army of the Rhine)', 'Germany', 'Interaction with', 'Russians', 'JS2 Tank', 'Mona Dam', 'Queens Own Royal West Kent Regiment', 'T34 Tank', 'Tank', 'Tank', 'Comet', 'Tank', 'Cromwell', 'Tank', 'JS1', 'The Cold War', 'Camp', '(British Army of the Rhine)', 'Alan', 'Tizzard']"
6378.0,Albert Figg,-1,0,Train/Eval,,Albert Figg was well respected for his work in focusing attention to the devastating battle of Hill 112.  ,226773743.0,,Army,The Veterans' video archive|The Normandy Campaign,Role>Gunner|Places>Normandy - Carpiquet|People>Lieutenant General Horrocks|Service Type>Army|Regiment / Squadron>112 Field Regiment|War/Conflict>WWII|Regiment / Squadron>The Royal Artillery|Regiment / Squadron>Territorial Army|Role>Sergeant|Battles>Operation - Jupiter|Battles>Operation - Bluecoat|Battles>Operation - Neptune / Overlord (D-Day)|Places>Normandy - Hill 112|Places>Normandy - Gold Beach|Places>Normandy,"a:8:{i:0;s:4:""6381"";i:1;s:4:""6382"";i:2;s:4:""6383"";i:3;s:4:""6384"";i:4;s:4:""6385"";i:5;s:4:""6386"";i:6;s:4:""6387"";i:7;s:4:""6388"";}","['Gunner', 'Normandy', 'Carpiquet', 'Lieutenant General Horrocks', 'Army', '112 Field Regiment', 'WWII', 'The Royal Artillery', 'Territorial Army', 'Sergeant', 'Operation', 'Jupiter', 'Operation', 'Bluecoat', 'Operation', 'Neptune / Overlord (D-Day)', 'Normandy', 'Hill 112', 'Normandy', 'Gold Beach', 'Normandy', 'Albert', 'Figg']"
2605.0,Albert George Rose,-1,0,Train/Eval,,Albert Rose was wounded during WW1 losing part of two fingers. He was discharged back to the UK. Possibly as a result of the war he eventually...,,,Army,The Great War recording,,,"['Albert', 'George', 'Rose']"
5993.0,Albert Gibson,-1,0,Train/Eval,,"Albert Gibson served with the Catering Corps. But in the army, you are a soldier first and foremost.",163250852.0,Drafted into the Catering Corps Albert Gibson wonders if he’ll ever see any action.  But posted to Korea he discovers he is still a soldier first and foremost.,Army,The Veterans' video archive|Korea,Miscellaneous>The Forgotten War|Regiment / Squadron>The Royal Artillery|Regiment / Squadron>61st Light Regiment|Service Type>Army|Regiment / Squadron>Army Catering Corp|Role>Cook|Places>Korea|Places>Korea - The Hook|War/Conflict>Korean War,"a:4:{i:0;s:4:""5996"";i:1;s:4:""5997"";i:2;s:4:""5998"";i:3;s:4:""5999"";}","['The Forgotten War', 'The Royal Artillery', '61st Light Regiment', 'Army', 'Army Catering Corp', 'Cook', 'Korea', 'Korea', 'The Hook', 'Korean War', 'Albert', 'Gibson']"
1843.0,Albert Kingham,-1,0,Train/Eval,,Albert Kingham gives a humorous account of his life as a young man in the ATC. Stationed at RAF Oakington he was involved in the Berlin Airlift.,75249359.0,Albert Kingham gives a humorous account of his life as a young man in the ATC. Stationed at RAF Oakington he was involved in the Berlin Airlift.,RAF,The Veterans' video archive|The Berlin Airlift,Miscellaneous>Life - Wartime|Miscellaneous>Description - Job Role|Places>England|Places>Germany|Miscellaneous>Incident|People>Interaction with - Germans|Miscellaneous>Life - Childhood|Miscellaneous>Life - Pre Service|Service Type>Army|Vehicles>Dakota|Miscellaneous>Description - Camp / Accom|Role>Cadet|Vehicles>Avro York|Places>RAF Oakington|Battles>Operation - Plainfare (Berlin Airlift)|Miscellaneous>Skill - Aerial Photography|Role>Soldier|Miscellaneous>Training|Places>United Kingdom|Miscellaneous>Wartime - Damage|Miscellaneous>Wartime - Evacuee|War/Conflict>WWII|Regiment / Squadron>Air Training Corps|Miscellaneous>Airlift Loads|Vehicles>Avro Anson|War/Conflict>The Cold War,"a:4:{i:0;s:4:""1847"";i:1;s:4:""1848"";i:2;s:4:""1849"";i:3;s:4:""1850"";}","['Life', 'Wartime', 'Description', 'Job Role', 'England', 'Germany', 'Incident', 'Interaction with', 'Germans', 'Life', 'Childhood', 'Life', 'Pre Service', 'Army', 'Dakota', 'Description', 'Camp / Accom', 'Cadet', 'Avro York', 'RAF Oakington', 'Operation', 'Plainfare (Berlin Airlift)', 'Skill', 'Aerial Photography', 'Soldier', 'Training', 'United Kingdom', 'Wartime', 'Damage', 'Wartime', 'Evacuee', 'WWII', 'Air Training Corps', 'Airlift Loads', 'Avro Anson', 'The Cold War', 'Oakington', 'Albert', 'Kingham']"
2437.0,Albert Mason,-1,0,Train/Eval,,,,,Army,The Great War recording,,,"['Albert', 'Mason']"
1292.0,Alec Chambers,-1,0,Train/Eval,,Alec Chambers gives an interesting account of life as a Flight Refueller on the Berlin Airlift.,70860659.0,Worked on refuelling on the Berlin Airlift and met the founder of Cobham PLC.,RAF,The Veterans' video archive|The Berlin Airlift,Battles>Operation - Plainfare (Berlin Airlift)|Miscellaneous>P.L.U.T.O Line|Places>RAF Blandford|Places>RAF Hornchurch|Places>RAF Shellingford|Places>RAF Watchfield|People>Sir Alan Cobham|Miscellaneous>Social Life|Miscellaneous>Social Life - Entertainment|Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Places>United Kingdom|Miscellaneous>Wartime - Damage|Service Type>Airforce|Vehicles>Avro Lancastrian|Miscellaneous>Co - Flight Refueling Limited|Miscellaneous>Co - Trans-Canadian Airway|Vehicles>Converted Lancaster|Miscellaneous>Daily Routine / Jobs|Miscellaneous>Dannenberg Beacon|Miscellaneous>Description - Job Role|Places>England|Places>England - Shrivenham|Role>Flight Engineer|Miscellaneous>Friday the 13th|Miscellaneous>Frohanu Beacon|People>General Tunner|Places>Germany|Places>Germany - Berlin|Places>Germany - Hamburg|Places>Germany - RAF Gatow|Places>Germany - RAF Wunstorf|Miscellaneous>Incident|War/Conflict>Non-combat|Role>Refuelling Operator|War/Conflict>The Cold War,"a:5:{i:0;s:4:""1295"";i:1;s:4:""1296"";i:2;s:4:""1297"";i:3;s:4:""1298"";i:4;s:4:""1299"";}","['Operation', 'Plainfare (Berlin Airlift)', 'P.L.U.T.O Line', 'RAF Blandford', 'RAF Hornchurch', 'RAF Shellingford', 'RAF Watchfield', 'Sir Alan Cobham', 'Social Life', 'Social Life', 'Entertainment', 'Training', 'Training', 'Basic / Initial', 'United Kingdom', 'Wartime', 'Damage', 'Airforce', 'Avro Lancastrian', 'Co', 'Flight Refueling Limited', 'Co', 'Trans-Canadian Airway', 'Converted Lancaster', 'Daily Routine / Jobs', 'Dannenberg Beacon', 'Description', 'Job Role', 'England', 'England', 'Shrivenham', 'Flight Engineer', 'Friday the 13th', 'Frohanu Beacon', 'General Tunner', 'Germany', 'Germany', 'Berlin', 'Germany', 'Hamburg', 'Germany', 'RAF Gatow', 'Germany', 'RAF Wunstorf', 'Incident', 'Non-combat', 'Refuelling Operator', 'The Cold War', 'Blandford', 'Hornchurch', 'Shellingford', 'Watchfield', 'Gatow', 'Wunstorf', 'Alec', 'Chambers']"
3891.0,Alec Hall,-1,0,Train/Eval,,"Alec Hall provides a fantastically detailed account of his time in support of the Airborne Forces as a medical nurse.

He served in North Africa, Italy and Arnhem before he was captured and taken a POW.",575786969.0,Alec Hall recalls a [very] close shave in the Apennine Hills of Southern Italy.,Army,The Veterans' video archive,Role>Medic|Regiment / Squadron>Airbourne Light Artillery Unit|Regiment / Squadron>181 Field Ambulance|Miscellaneous>Oral History|Battles>Operation - Market Garden|Miscellaneous>POW|Regiment / Squadron>Airbourne Division|War/Conflict>WWII|Regiment / Squadron>The Royal Army Medical Corp|Battles>The Battle of Arnhem|Places>Queen Wilhelmina Barracks,"a:10:{i:0;s:4:""4018"";i:1;s:4:""4019"";i:2;s:4:""4020"";i:3;s:4:""4021"";i:4;s:4:""4022"";i:5;s:4:""4023"";i:6;s:4:""4024"";i:7;s:4:""4025"";i:8;s:4:""4026"";i:9;s:4:""4027"";}","['Medic', 'Airbourne Light Artillery Unit', '181 Field Ambulance', 'Oral History', 'Operation', 'Market Garden', 'POW', 'Airbourne Division', 'WWII', 'The Royal Army Medical Corp', 'The Battle of Arnhem', 'Queen Wilhelmina Barracks', 'Alec', 'Hall']"
2478.0,Alexander Harvey,-1,0,Train/Eval,,"On the 3rd September 1917 a '5 foot 1', 18 year old Alexander enlisted with the Royal Scots Fusiliers, in his hometown of Glasgow.",,,Army,The Great War recording,,,"['Alexander', 'Harvey']"
1281.0,Alf Burton,-1,0,Train/Eval,,"In May 1941 Alf Burton was onboard HMS Rodney in the North Atlantic.  From his vantage point in the funnel, he witnessed the sinking of the Bismarck. Post war he has a successful naval career and srved onboard HMS ARk Royal.",76046156.0,"On the sinking of the Bismarck, ""then HMS King George V joined in, and when we left she was on fire, nothing much left of the ship really, poor muckers inside, and then the Admiral says, 'any ships with torpedoes left, go and sink Bismarck'"".",Navy,The Veterans' video archive|Keeping Britain Afloat,Battles>Operation - Neptune / Overlord (D-Day)|Places>Scotland|Miscellaneous>Servicing - Repair|Battles>Ship - Atlantic Convoys|Places>United Kingdom|War/Conflict>WWII|Vehicles>Bismarck|Role>Chief Engineer|Miscellaneous>Description - Ship / Sub|Places>England|Vehicles>HMS Ark Royal|Vehicles>HMS Calcutta|Vehicles>HMS Calypso|Vehicles>HMS Dorchester|Vehicles>HMS Duke of York|Vehicles>HMS Edinburgh|Vehicles>HMS Hardy|Vehicles>HMS Inglefield|Vehicles>HMS Prince of Wales|Vehicles>HMS Rodney|Vehicles>HMS Sheffield|Miscellaneous>Incident|Miscellaneous>Incident - Bombing Raid|Miscellaneous>Incident - Combat|Miscellaneous>Incident - Dive-Bombed|Miscellaneous>Incident - Equipment Faults|Miscellaneous>Life - Pre Service|Miscellaneous>Medal - British Empire|Vehicles>Minesweeper|Service Type>Navy|Vehicles>Supermarine Walrus|Vehicles>The White Bear,"a:8:{i:0;s:4:""1284"";i:1;s:4:""1285"";i:2;s:4:""1286"";i:3;s:4:""1287"";i:4;s:4:""1288"";i:5;s:4:""1289"";i:6;s:4:""1290"";i:7;s:4:""1291"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Scotland', 'Servicing', 'Repair', 'Ship', 'Atlantic Convoys', 'United Kingdom', 'WWII', 'Bismarck', 'Chief Engineer', 'Description', 'Ship / Sub', 'England', 'HMS Ark Royal', 'HMS Calcutta', 'HMS Calypso', 'HMS Dorchester', 'HMS Duke of York', 'HMS Edinburgh', 'HMS Hardy', 'HMS Inglefield', 'HMS Prince of Wales', 'HMS Rodney', 'HMS Sheffield', 'Incident', 'Incident', 'Bombing Raid', 'Incident', 'Combat', 'Incident', 'Dive-Bombed', 'Incident', 'Equipment Faults', 'Life', 'Pre Service', 'Medal', 'British Empire', 'Minesweeper', 'Navy', 'Supermarine Walrus', 'The White Bear', 'Ark Royal', 'Calcutta', 'Calypso', 'Dorchester', 'Duke of York', 'Edinburgh', 'Hardy', 'Inglefield', 'Prince of Wales', 'Rodney', 'Sheffield', 'Alf', 'Burton']"
4702.0,Alf Duncan,-1,0,Train/Eval,,Alf Duncan joined the Navy at the age of 16 and prior to D-day was on Russian Convoys. For him sweeping the English Channel for mines was enjoyable.,121611575.0,,Navy,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Role>Seaman|War/Conflict>WWII|Regiment / Squadron>23rd flotilla|Miscellaneous>D-Day Preperation|Vehicles>Destroyer|Miscellaneous>Incident|Service Type>Royal Navy,"a:2:{i:0;s:4:""4705"";i:1;s:4:""4706"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Seaman', 'WWII', '23rd flotilla', 'D-Day Preperation', 'Destroyer', 'Incident', 'Royal Navy', 'Alf', 'Duncan']"
